Stimulus,Timestamp,x,y
I09P1R2,1518615023648,5,8
I09P1R2,1518615023664,5,7
I09P1R2,1518615023681,5,6
I09P1R2,1518615023714,5,5
I09P1R2,1518615023732,4,5
I09P1R2,1518615023749,4,4
I09P1R2,1518615023764,4,3
I09P1R2,1518615023780,3,3
I09P1R2,1518615023799,3,2
I09P1R2,1518615023849,2,1
I09P1R2,1518615023913,2,0
I09P1R2,1518615023996,2,1
I09P1R2,1518615024032,3,1
I09P1R2,1518615024130,4,1
I09P1R2,1518615024214,4,0
I09P1R2,1518615024231,5,0
I09P1R2,1518615024299,6,0
I09P1R2,1518615024348,7,0
I09P1R2,1518615024481,6,0
I09P1R2,1518615024531,5,0
I09P1R2,1518615024581,4,0
I09P1R2,1518615024645,3,0
I09P1R2,1518615024844,2,0
I09P1R2,1518615025723,3,0
I09P1R2,1518615026022,4,0
I09P1R2,1518615026122,5,0
I10P2R3,1518615032292,5,4
I10P2R3,1518615032391,5,3
I10P2R3,1518615032411,4,3
I10P2R3,1518615032842,5,3
I10P2R3,1518615033074,5,4
I10P2R3,1518615033328,5,3
I02P2R4,1518615038439,6,2
I02P2R4,1518615038814,5,2
I02P2R4,1518615039304,5,3
I10P2R1,1518615046014,6,1
I10P2R1,1518615046097,6,0
I10P2R1,1518615046412,7,0
I10P2R1,1518615046613,6,0
I10P2R1,1518615047029,5,0
I01P1R2,1518615055537,7,0
I01P1R2,1518615055607,6,0
I01P1R2,1518615055700,5,0
I01P1R2,1518615055744,4,0
I01P1R2,1518615055789,3,0
I01P1R2,1518615055915,4,0
I01P1R2,1518615055979,5,0
I01P1R2,1518615056088,6,0
I01P1R2,1518615056243,7,0
I01P1R2,1518615056333,8,0
I01P1R2,1518615056499,7,0
I01P1R2,1518615056615,6,0
I01P1R2,1518615056699,5,0
I04P1R2,1518615064114,6,1
I04P1R2,1518615064122,5,2
I04P1R2,1518615064214,4,2
I04P1R2,1518615064268,4,3
I04P1R2,1518615064364,4,4
I04P1R2,1518615064449,4,5
I04P1R2,1518615064532,5,5
I04P1R2,1518615064681,6,5
I04P1R2,1518615064697,6,6
I04P1R2,1518615064910,5,6
I04P1R2,1518615064927,5,5
I04P1R2,1518615064976,4,5
I04P1R2,1518615065027,4,6
I04P1R2,1518615065127,4,5
I04P1R2,1518615065226,4,4
I04P1R2,1518615065259,5,4
I04P1R2,1518615065276,5,3
I04P1R2,1518615065346,6,3
I04P1R2,1518615065427,7,3
I04P1R2,1518615065528,8,3
I04P1R2,1518615065543,8,2
I04P1R2,1518615065608,7,2
I04P1R2,1518615065641,7,1
I04P1R2,1518615065691,6,1
I04P1R2,1518615065724,5,1
I04P1R2,1518615065740,5,0
I04P1R2,1518615065777,4,0
I04P1R2,1518615065841,3,0
I04P1R2,1518615065990,4,0
I04P1R2,1518615066127,5,0
I10P2R4,1518615073041,0,0
I10P2R4,1518615073206,1,0
I10P2R4,1518615073488,0,0
I10P2R4,1518615073637,1,0
I10P2R4,1518615073787,2,0
I10P2R4,1518615073904,3,0
I10P2R4,1518615073986,2,0
I01P2R3,1518615080827,3,8
I01P2R3,1518615080883,3,6
I01P2R3,1518615080905,2,5
I01P2R3,1518615080923,2,4
I01P2R3,1518615080939,2,3
I01P2R3,1518615081222,2,2
I01P2R3,1518615081670,2,1
I01P2R3,1518615081867,2,0
I01P2R3,1518615082067,2,1
I09P2R4,1518615085842,3,0
I09P2R4,1518615085849,4,0
I09P2R4,1518615086397,3,0
I09P2R4,1518615086513,2,0
I09P2R4,1518615086530,2,1
I09P2R4,1518615086597,1,1
I09P2R4,1518615086844,1,0
I09P2R4,1518615086878,2,0
I09P2R4,1518615086947,2,1
I04P2R2,1518615092097,2,6
I04P2R2,1518615092105,2,5
I04P2R2,1518615092171,2,4
I04P2R2,1518615092190,1,4
I04P2R2,1518615092220,1,3
I04P2R2,1518615092386,2,3
I04P2R2,1518615092470,2,2
I04P2R2,1518615092603,2,3
I04P2R2,1518615092735,2,4
I04P2R2,1518615092752,3,3
I04P2R2,1518615092824,2,3
I04P2R2,1518615092909,2,2
I04P2R2,1518615093084,2,3
I04P2R2,1518615093133,3,3
I04P2R2,1518615093200,3,4
I04P2R2,1518615093233,3,3
I01P2R2,1518615098034,5,8
I01P2R2,1518615098045,6,8
I01P2R2,1518615098758,5,8
I01P2R2,1518615098807,5,7
I01P2R2,1518615098827,4,7
I01P2R2,1518615098874,4,6
I01P2R2,1518615098956,3,5
I01P2R2,1518615099089,3,4
I01P2R2,1518615099156,2,4
I01P2R2,1518615099175,2,5
I01P2R2,1518615099570,1,5
I01P2R2,1518615099621,1,4
I01P2R2,1518615099670,0,4
I01P2R2,1518615100201,0,3
I01P2R2,1518615100219,1,3
I01P2R2,1518615100281,2,3
I01P2R2,1518615100355,3,3
I01P2R2,1518615100468,2,3
I01P2R2,1518615100733,3,3
I10P1R1,1518615105441,5,2
I10P1R1,1518615105448,5,3
I10P1R1,1518615105744,6,3
I10P1R1,1518615105929,5,3
I10P1R1,1518615106195,5,4
I10P1R1,1518615106323,4,4
I10P1R1,1518615106540,4,5
